,beta_factor,init_cond,magnetisation,m1,m2,m3,susB1,susB2,susB3,m_fp_convergence
0,3.125,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.29462671971326504,0.998282647412229,0.8748811386815867,-0.9892836269540206,0.011006194612485433,0.9974156618859793,0.07099902185738859,"[0.18525793533146792, 0.3256723406701631, 0.31111409478118385, 0.29977562092922194, 0.29642784648904014, 0.2952725643795273, 0.2948581442842595, 0.29470812931406754, 0.29465368351381316, 0.2946339060641355, 0.29462671971326504]"
0,3.3125,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.3025131583457224,0.9989093987839618,0.9006587742637262,-0.9920286980105208,0.009100135092189167,0.9976209753949753,0.06833430319599472,"[0.18525793533146792, 0.32922498620352886, 0.31441930235697846, 0.30570861037876945, 0.3034730610603816, 0.3028068105778358, 0.30260209257924525, 0.3025388125161272, 0.3025192242508482, 0.3025131583457224]"
0,3.5,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.3085908212244315,0.9993044796946886,0.9205511278316325,-0.9940831438530267,0.007462456301232263,0.9978653193242845,0.06487770214639413,"[0.18525793533146792, 0.33185161865699636, 0.3172251291594565, 0.31058515132878145, 0.3091042989738653, 0.30872413897954704, 0.30862417898819966, 0.30859779207944144, 0.3085908212244315]"
0,3.6875,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.3133400870772903,0.9995549761301992,0.9360803162211948,-0.9956150311195231,0.006076732175165183,0.9981240148523529,0.06092228082640401,"[0.18525793533146792, 0.3337507355906321, 0.3196229500294708, 0.31459160114552326, 0.31361700270235615, 0.31340185584075025, 0.3133534625332019, 0.3133425492090484, 0.3133400870772903]"
0,3.875,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.3170964489548134,0.9997145312847877,0.9483290747058203,-0.9967542591261678,0.004919611044218054,0.9983786817384732,0.05670807065420493,"[0.18525793533146792, 0.33508526011661605, 0.3216780253186508, 0.31788319026236894, 0.3172451815830922, 0.31712421054042145, 0.31710093498045117, 0.3170964489548134]"
0,4.0625,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.3200918984216811,0.9998165008582771,0.9580590965819966,-0.9975999021752304,0.003962725506340969,0.9986186287468484,0.05239399895337274,"[0.18525793533146792, 0.3359867794841489, 0.32344016378341506, 0.3205883234698429, 0.3201725276488273, 0.3201048695779505, 0.32009373345499303, 0.3200918984216811]"
0,4.25,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.3224997790391114,0.9998818544166038,0.9658441619936734,-0.998226679292943,0.0031785430437745936,0.9988367735037799,0.04811441323219059,"[0.18525793533146792, 0.336560185262023, 0.3249496604204856, 0.32281268758781373, 0.3225427548319986, 0.32250508365516206, 0.3224997790391114]"
0,4.4375,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.32444492454260815,0.9999238265262627,0.9721016530794788,-0.998690705977917,0.002540058815950603,0.9990305583541416,0.04394873804585763,"[0.18525793533146792, 0.33688817371375057, 0.3262404999701713, 0.32464297889960386, 0.32446833481094756, 0.32444744164284745, 0.32444492454260815]"
0,4.625,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.32602478171212984,0.9999508330099294,0.9771574123002537,-0.9990339001737936,0.002023498599360877,0.9991990251422372,0.039965154925524805,"[0.18525793533146792, 0.337035322302063, 0.3273420641040004, 0.3261501685835148, 0.3260375194366787, 0.3260259719485186, 0.32602478171212984]"
0,4.8125,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.3273134711836028,0.9999682361261594,0.9812596926471812,-0.9992875152225321,0.0016077634700259623,0.9993430200389354,0.036206952316985695,"[0.18525793533146792, 0.3370516244737669, 0.3282800609374893, 0.32739229296167227, 0.327319833176651, 0.3273134711836028]"
0,5.0,"[-0.137186493910205, 0.9955424760118077, -0.30258217610719895]",0.32836681125368444,0.99997946239658,0.984595774274422,-0.9994748029099485,0.0012743720690966023,0.9994647556834905,0.03268911320868627,"[0.18525793533146792, 0.3369754643356732, 0.3290770705617693, 0.32841679583486094, 0.32837030606095, 0.32836681125368444]"
0,0.5,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",2.6740575491124297e-06,0.23811672040170143,2.405977077583319e-06,-0.23811110420613169,0.5635201951021185,0.6040590771037307,0.5635225116006096,"[0.2306322434630197, 0.08230724471062022, 0.029477273244624402, 0.010533750688650636, 0.0037575867221751233, 0.0013383992466790562, 0.00047610028554382716, 0.000169170031046643, 6.005216307355029e-05, 2.129967287459178e-05, 7.549291913646246e-06, 2.6740575491124297e-06]"
0,0.6875,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",7.744596085601518e-06,0.3771021840387526,8.50657669845905e-06,-0.3770874568271943,0.5364892207924379,0.6514188005827249,0.5365005705690228,"[0.2306322434630197, 0.11684863075985559, 0.05828934149302978, 0.028527105472608155, 0.013792596806259771, 0.006616489304773321, 0.003156782166101139, 0.0015000988810045708, 0.0007106607428008319, 0.00033586202890591627, 0.000158427284175644, 7.461624382335923e-05, 3.5099329111110134e-05, 1.6494043233061806e-05, 7.744596085601518e-06]"
0,0.875,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",8.647596306513941e-06,0.5333256898830239,1.2056578737632437e-05,-0.5333118036728419,0.4752297060177521,0.7404711712265307,0.4752464319704994,"[0.2306322434630197, 0.1519221119788963, 0.09502630996520085, 0.05663127497684267, 0.03279913723842739, 0.018685913220692203, 0.010538176037701463, 0.005903307560850816, 0.00329130395023484, 0.0018286756181458512, 0.001013406931371826, 0.0005605146740416492, 0.00030956557953465413, 0.0001707798895030551, 9.413631358919557e-05, 5.185653186719671e-05, 2.855244204684008e-05, 1.571548212812394e-05, 8.647596306513941e-06]"
0,1.0625,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",1.4757767039704403e-05,0.6762160942789968,2.669980893926975e-05,-0.676198520786817,0.3709333588288308,0.8513503802946171,0.37095953051535546,"[0.2306322434630197, 0.1864470383901491, 0.13563530427061654, 0.09069542419393979, 0.05814279794548638, 0.03654583300057231, 0.02274284443978018, 0.014072252507383346, 0.008675435395264422, 0.005335001258128173, 0.003275059585154542, 0.0020080338284533448, 0.0012301294297826597, 0.000753136033606013, 0.0004609143099841839, 0.0002819992376468609, 0.00017250268428152063, 0.0001055092853305591, 6.452833000307005e-05, 3.946273059203994e-05, 2.41328596641092e-05, 1.4757767039704403e-05]"
0,1.25,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",1.678618390255071e-05,0.7840829682558258,3.681227829912468e-05,-0.7840694219824172,0.25184634337799827,0.9344177864626688,0.25186667042174865,"[0.2306322434630197, 0.2194041439647327, 0.1754409062857142, 0.12519881532997212, 0.08596303380975608, 0.058486248506412854, 0.03972951813637171, 0.026980318413192778, 0.018317494416031515, 0.012432037695400059, 0.008434883626429782, 0.005721357869860573, 0.003879981177817071, 0.002630842987677203, 0.0017836686760298222, 0.0012092093477637695, 0.0008197225568368216, 0.0005556704853739344, 0.0003766670389192539, 0.0002553236352335804, 0.00017306918723092313, 0.00011731278060448751, 7.951860693381867e-05, 5.390024609534342e-05, 3.6535222050974404e-05, 2.4764644002324882e-05, 1.678618390255071e-05]"
0,1.4375,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",3.0274888281778267e-05,0.8574565313669795,7.455945841382357e-05,-0.857440266160548,0.1556426409853048,0.9754711308316396,0.15566451497101622,"[0.2306322434630197, 0.24993816038035654, 0.2107646797875428, 0.15685655334947426, 0.11498645137907437, 0.08510871228483186, 0.06352599402511339, 0.047641578321230914, 0.035815867117521195, 0.026958585065620582, 0.020304277847308632, 0.015297223386843214, 0.011526644514755713, 0.008686052350647788, 0.006545651155499803, 0.004932704705572018, 0.003717193327992548, 0.0028011826630649126, 0.00211088075476377, 0.0015906779940203508, 0.0011986645820044606, 0.0009032551837342048, 0.0006806457857153244, 0.0005128970594639645, 0.0003864897460399419, 0.00029123579626414803, 0.00021945767446240882, 0.00016536980440066498, 0.00012461238610654105, 9.390006156761999e-05, 7.07571429641544e-05, 5.331808081010525e-05, 4.0177099778696913e-05, 3.0274888281778267e-05]"
0,1.625,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",4.687900164016915e-05,0.9056136791900906,0.0001236660754183683,-0.9055967082605885,0.09184989256517488,0.9915259069228192,0.09186932641881493,"[0.2306322434630197, 0.27742398763385484, 0.23975027647858163, 0.1848121811908556, 0.1448755824654633, 0.11645869108213495, 0.09502154622550192, 0.07818160382714057, 0.06464923363079289, 0.053630351336484305, 0.04458390165230112, 0.037116543155066184, 0.030930120298360064, 0.02579211657994333, 0.021517538656734742, 0.017957088066762106, 0.014989042200165096, 0.012513442392768673, 0.010447783562592572, 0.008723722732588405, 0.007284506297646469, 0.006082922471075706, 0.0050796494042651226, 0.004241909101892927, 0.003542362531757844, 0.002958197988553494, 0.002470376136668525, 0.0020630031840652707, 0.0017228094983698927, 0.0014387153818931075, 0.0012014691199473033, 0.001003345091666848, 0.0008378918725169641, 0.0006997219907232122, 0.000584336416033652, 0.00048797802403410806, 0.0004075092417626565, 0.00034030987835790655, 0.0002841918075754772, 0.00023732772090231022, 0.0001981916298484284, 0.00016550917943684387, 0.00013821615481298308, 0.00011542382987402473, 9.639002968379422e-05, 8.049496450997691e-05, 6.722104868879993e-05, 5.613604725770068e-05, 4.687900164016915e-05]"
0,1.8125,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.00010646353800751,0.9370781799650905,0.00029300042140662056,-0.9370517897724746,0.05293008693433006,0.9971931361086723,0.052955218769024474,"[0.2306322434630197, 0.3014896449661049, 0.26219083797177184, 0.2091492050562603, 0.17441431026537568, 0.1503094242573437, 0.1318913545081598, 0.11702034354495183, 0.1046251195293505, 0.09407400469388287, 0.08495422981676053, 0.07697894323672161, 0.0699402824890198, 0.06368270135294625, 0.05808667531862921, 0.053058258436057194, 0.04852214501033292, 0.04441692279152276, 0.040691743649930855, 0.037303937429407595, 0.03421726885248285, 0.03140064227080419, 0.028827124204664045, 0.026473195162377488, 0.024318169359404857, 0.022343739050706007, 0.020533612488865167, 0.018873223025056413, 0.01734949284199409, 0.015950639060406835, 0.01466601302662196, 0.01348596582460689, 0.012401734702808623, 0.011405346330631358, 0.010489533717404539, 0.009647664320206214, 0.008873677394500437, 0.008162029045550745, 0.00750764374983622, 0.006905871356926145, 0.006352448770290915, 0.005843465652900355, 0.005375333619633123, 0.004944758470618815, 0.004548715093081819, 0.004184424718186031, 0.003849334266960732, 0.003541097558060461, 0.0032575581817610257, 0.002996733870671231, 0.0027568022192929753, 0.002536087622663515, 0.002333049319565054, 0.0021462704387291698, 0.0019744479575264373, 0.001816383492153147, 0.0016709748465808527, 0.0015372082547312482, 0.001414151256654302, 0.001300946155058454, 0.0011968040034827283, 0.0011009990818019084, 0.0010128638186926997, 0.0009317841242244551, 0.0008571950989223106, 0.0007885770885277162, 0.0007254520562882671, 0.0006673802469728077, 0.0006139571189606174, 0.0005648105227138803, 0.0005195981057298052, 0.0004780049257036012, 0.00043974125512576584, 0.00040454056190723325, 0.00037215765187407585, 0.00034236696012583206, 0.0003149609793003938, 0.0002897488137569108, 0.000266554849573053, 0.0002452175310682832, 0.0002255882353109362, 0.00020753023675623705, 0.0001909177547902615, 0.00017563507753844595, 0.00016157575582772163, 0.00014864186168354424, 0.0001367433061923625, 0.00012579721197529073, 0.0001157273358999289, 0.00010646353800751]"
0,2.0,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.05117223677721627,0.9619161820400195,0.14465846925179116,-0.9530579409601618,0.028349041773825887,0.9989615228197178,0.03566802147885979,"[0.2306322434630197, 0.322001226849426, 0.27887570495026914, 0.23007529173055, 0.20192412718858277, 0.1833537459962654, 0.16956750844838345, 0.15869921386978125, 0.14982570405532292, 0.1424019895026798, 0.13607418503991883, 0.13059927090629456, 0.12580370322848922, 0.12155970840969559, 0.11777081888479464, 0.11436264280718815, 0.11127676050449149, 0.10846656647284181, 0.10589436331022843, 0.10352928480586425, 0.10134578215408215, 0.09932250119126092, 0.09744143656061961, 0.09568728549716614, 0.09404694781592855, 0.09250913453647318, 0.0910640582966789, 0.08970318608725296, 0.08841903999894878, 0.08720503533693806, 0.08605534809143194, 0.08496480567264664, 0.08392879623217049, 0.08294319294585521, 0.08200429042550472, 0.08110875102809323, 0.08025355929192042, 0.07943598308485784, 0.07865354032667378, 0.07790397036441943, 0.07718520925111765, 0.076495368314026, 0.07583271550746824, 0.0751956591326172, 0.07458273357725342, 0.07399258678591407, 0.07342396921771528, 0.07287572408757985, 0.07234677871829454, 0.07183613685704893, 0.07134287183191305, 0.07086612044190128, 0.07040507748950846, 0.06995899087741657, 0.06952715720187519, 0.06910891778440535, 0.06870365509124676, 0.06831078949658091, 0.06792977635121544, 0.06756010332326094, 0.06720128798148568, 0.06685287559562474, 0.06651443713100931, 0.0661855674175662, 0.06586588347556162, 0.06555502298248676, 0.06525264286724819, 0.06495841801936512, 0.06467204010222849, 0.06439321646065888, 0.06412166911404145, 0.06385713382723542, 0.06359935925226201, 0.06334810613449293, 0.06310314657769296, 0.06286426336283502, 0.06263124931610269, 0.06240390672194229, 0.06218204677742253, 0.06196548908451235, 0.061754061177205465, 0.06154759808070409, 0.06134594190012632, 0.06114894143643138, 0.06095645182746301, 0.060768334212192666, 0.060584455416415994, 0.06040468765830068, 0.06022890827232441, 0.06005699945026144, 0.05988884799798918, 0.059724345106987875, 0.05956338613949508, 0.059405870426364325, 0.05925170107674934, 0.05910078479880639, 0.0589530317306706, 0.05880835528101713, 0.058666671978573226, 0.05852790132999434, 0.0583919656855609, 0.05825879011219163, 0.058128302273311006, 0.05800043231513422, 0.05787511275897228, 0.05775227839918384, 0.05763186620642613, 0.05751381523588569, 0.0573980665401879, 0.05728456308670619, 0.05717324967901183, 0.057064072882221185, 0.05695698095201451, 0.05685192376711553, 0.0567488527650335, 0.05664772088088391, 0.05654848248911515, 0.05645109334798019, 0.056355510546600894, 0.056261692454483425, 0.056169598673353915, 0.056079189991186364, 0.05599042833830855, 0.05590327674547487, 0.055817699303802946, 0.055733661126477596, 0.05565112831213034, 0.05557006790980823, 0.055490447885452356, 0.055412237089809024, 0.055335405227701674, 0.055259922828596965, 0.055185761218399874, 0.05511289249241876, 0.05504128948944298, 0.05497092576687945, 0.054901775576897606, 0.054833813843534696, 0.05476701614071625, 0.05470135867114848, 0.05463681824604261, 0.05457337226563219, 0.0545109987004471, 0.05444967607331038, 0.05438938344202423, 0.0543301003827145, 0.05427180697380529, 0.054214483780593715, 0.05415811184040098, 0.05410267264827173, 0.05404814814320047, 0.05399452069486018, 0.05394177309081346, 0.05388988852418364, 0.05383885058176866, 0.05378864323257678, 0.05373925081676859, 0.05369065803498637, 0.053642849938057124, 0.05359581191705198, 0.05354952969368809, 0.053503989311060075, 0.05345917712468581, 0.05341507979385648, 0.05337168427327595, 0.05332897780498066, 0.05328694791052727, 0.053245582383438496, 0.05320486928189635, 0.05316479692167431, 0.05312535386929781, 0.053086528935426536, 0.053048311168446695, 0.053010689848269364, 0.05297365448032435, 0.05293719478974231, 0.052901300715720856, 0.05286596240606437, 0.05283117021189343, 0.05279691468251698, 0.05276318656046134, 0.05272997677665007, 0.052697276445730266, 0.05266507686153917, 0.052633369492706174, 0.05260214597838605, 0.05257139812411785, 0.05254111789780669, 0.0525112974258215, 0.05248192898920804, 0.05245300502001075, 0.05242451809770007, 0.05239646094570294, 0.052368826428031534, 0.052341607546008105, 0.05231479743508127, 0.052288389361732523, 0.052262376720468, 0.052236753030895144, 0.05221151193487842, 0.05218664719377434, 0.05216215268574135, 0.05213802240312352, 0.05211425044990433, 0.05209083103922892, 0.05206775849099358, 0.05204502722949841, 0.052022631781162586, 0.05200056677230017, 0.051978826926953804, 0.0519574070647855, 0.05193630209902137, 0.051915507034450616, 0.05189501696547516, 0.051874827074209505, 0.051854932628629204, 0.05183532898076593, 0.05181601156494827, 0.05179697589608693, 0.051778217568002306, 0.05175973225179412, 0.05174151569425134, 0.05172356371630108, 0.05170587221149577, 0.05168843714453738, 0.05167125454983701, 0.051654320530110175, 0.051637631255004944, 0.05162118295976359, 0.05160497194391633, 0.05158899457000562, 0.051573247262340915, 0.0515577265057825, 0.0515424288445544, 0.0515273508810841, 0.05151248927487021, 0.05149784074137579, 0.051483402050947, 0.05146917002775686, 0.05145514154877332, 0.05144131354275031, 0.05142768298924194, 0.05141424691763893, 0.051401002406226214, 0.051387946581262445, 0.05137507661607954, 0.05136238973020165, 0.0513498831884848, 0.05133755430027409, 0.05132540041858058, 0.051313418939275136, 0.05130160730030046, 0.05128996298089975, 0.05127848350086225, 0.05126716641978457, 0.051256009336348406, 0.05124500988761308, 0.05123416574832359, 0.0512234746302325, 0.05121293428143706, 0.05120254248572934, 0.0511922970619606, 0.05118219586341821, 0.05117223677721627]"
0,2.1875,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.17202870594398775,0.9804038936661531,0.4936305159368818,-0.9579482917710717,0.02358865904429881,0.9982837652649745,0.05360129823872847,"[0.2306322434630197, 0.3390223870452318, 0.2909763831534283, 0.2478239264823141, 0.2261618269047733, 0.21291750076528193, 0.2037467089318554, 0.19703100582019548, 0.19195785937643942, 0.18804478857272097, 0.18498013216839673, 0.18255196044081776, 0.1806107081711967, 0.1790477175146373, 0.17778218742679852, 0.17675287977368517, 0.1759126539492026, 0.17522475244266597, 0.1746602080322036, 0.17419599120958182, 0.1738136591703419, 0.17349835273871225, 0.1732380398064599, 0.17302293678733602, 0.17284506085232296, 0.17269787974595296, 0.17257603543415104, 0.17247512431543832, 0.1723915212496552, 0.172322237865097, 0.17226480791367538, 0.17221719412991301, 0.17217771229785442, 0.1721449691658484, 0.17211781155913186, 0.17209528458465906, 0.17207659724443494, 0.17206109410334677, 0.17204823191736215, 0.17203756033427176, 0.17202870594398775]"
0,2.375,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.2206818931635037,0.9884824828449044,0.6404120830215795,-0.9668488863759727,0.020877762895848712,0.9977434730863716,0.06381285865724419,"[0.2306322434630197, 0.3527624096434067, 0.2996641845984644, 0.2626989550452842, 0.24663944996990225, 0.23773036218250035, 0.23216031197193468, 0.22851172573515324, 0.2260654595135934, 0.22440204032757252, 0.22326045204479936, 0.22247208989072423, 0.22192533029988296, 0.2215450129000622, 0.22127992951357775, 0.2210949024733225, 0.22096562663064945, 0.2208752410264255, 0.22081201578052836, 0.22076777445198256, 0.2207368096595367, 0.22071513362559644, 0.22069995817455404, 0.22068933294089485, 0.2206818931635037]"
0,2.5625,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.2501911791278557,0.9929932066595392,0.7322037999718549,-0.9746234692478271,0.018197978106307713,0.997405779239645,0.06964585509704775,"[0.2306322434630197, 0.3635242953157247, 0.30593284748720057, 0.2750614111514005, 0.26346696846585255, 0.2577239067136298, 0.25455361569243656, 0.2527394433598664, 0.25168504243966655, 0.2510672091324792, 0.25070350933134394, 0.25048883364628677, 0.25036191975873295, 0.2502868196639151, 0.25024235538437606, 0.25021602096696755, 0.2502004211301975, 0.2501911791278557]"
0,2.75,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.2700567408370565,0.9956594041726257,0.7953476268507638,-0.9808368085122199,0.015598163604055007,0.9972651473832752,0.0722421144956005,"[0.2306322434630197, 0.3716599741460262, 0.3105469547234594, 0.2852841427321618, 0.27707033231519695, 0.27347890919230516, 0.27175276958773426, 0.27090086846334677, 0.27047635457655256, 0.2702639052134285, 0.2701573642218306, 0.27010388029955423, 0.2700770174252468, 0.2700635217865851, 0.2700567408370565]"
0,2.9375,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.2841966481183744,0.997280349935609,0.8409463811938098,-0.9856367867742957,0.013180299041061216,0.9972834650865731,0.07247047662397915,"[0.2306322434630197, 0.3775356980687234, 0.3140543648175514, 0.29371513280245026, 0.28797511840036755, 0.2857771309711534, 0.28486482910328387, 0.284478912104837, 0.28431472250350276, 0.2842447183199764, 0.2842148452769524, 0.2842020928305825, 0.2841966481183744]"
0,3.125,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.294627290039391,0.9982826557357174,0.8748828203851537,-0.9892836060026983,0.011006321659092612,0.997415567218577,0.07100033206669411,"[0.2306322434630197, 0.3815077924439894, 0.31682541938401404, 0.30065991424573274, 0.29668825665753273, 0.2953636132443645, 0.29489095429626894, 0.29472002488462506, 0.2946580032695376, 0.2946354755347723, 0.294627290039391]"
0,3.3125,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.3025136460392818,0.9989094044051094,0.9006602176661652,-0.992028683953429,0.009100244844641983,0.997620885197518,0.06833560537149261,"[0.2306322434630197, 0.3839073657904157, 0.31909829689012187, 0.3063778931551852, 0.30364964826929147, 0.30286013515453436, 0.3026185312986381, 0.30254389842516866, 0.30252079900398293, 0.3025136460392818]"
0,3.5,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.3085913806330569,0.9993044847867273,0.9205527883919014,-0.9940831312794578,0.007462581986404623,0.9978652071821881,0.06487941249229126,"[0.2306322434630197, 0.38503198818126866, 0.32102000847910234, 0.31108557669511955, 0.3092213476419041, 0.30875455670970464, 0.30863219568697803, 0.3085999093591057, 0.3085913806330569]"
0,3.6875,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.3133402821264851,0.9995549775316344,0.9360808965671601,-0.9956150277193391,0.006076775506935279,0.9981239734002109,0.060922955634254115,"[0.2306322434630197, 0.38514236351621306, 0.32267879049370096, 0.314962186753729, 0.3136932252876684, 0.3134188658939803, 0.3133572949125381, 0.31334341370934027, 0.3133402821264851]"
0,3.875,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.31709679681729636,0.9997145332563971,0.9483301116314804,-0.9967542544359885,0.004919686880478597,0.9983786047103749,0.056709420183628595,"[0.2306322434630197, 0.3844623225998389, 0.32412734228242085, 0.31815550120192554, 0.3172941287326783, 0.3171335786734118, 0.3171027395540024, 0.31709679681729636]"
0,4.0625,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.3200920367970892,0.9998165014764567,0.9580595096541267,-0.9975999007393157,0.003962754915710152,0.9986185972957753,0.052394596176481,"[0.2306322434630197, 0.38318084981937384, 0.32539821032214633, 0.3207871237166174, 0.3202036053869704, 0.320109966853716, 0.3200945731231714, 0.3200920367970892]"
0,4.25,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.322500165926249,0.999881855777759,0.9658453181893583,-0.9982266761883702,0.00317862278994555,0.9988366842860046,0.04811626005519875,"[0.2306322434630197, 0.38145521960736434, 0.32651324370062834, 0.32295699538220357, 0.32256230063081154, 0.3225078295782566, 0.322500165926249]"
0,4.4375,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.3244451013087751,0.9999238270156886,0.9721021818044145,-0.9986907048937779,0.0025400939849124565,0.9990305174557758,0.04394966569375682,"[0.2306322434630197, 0.3794146168999541, 0.3274889776541064, 0.32474718351373955, 0.32448052734711413, 0.3244489082884095, 0.3244451013087751]"
0,4.625,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.3260248618680403,0.9999508331844548,0.9771576522182435,-0.9990338997985775,0.002023513934073466,0.999199006697274,0.039965615302905204,"[0.2306322434630197, 0.3771638407837645, 0.3283394364265017, 0.3262250408380959, 0.32604506956574514, 0.3260267493833589, 0.3260248618680403]"
0,4.8125,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.32731294628169794,0.9999682352281255,0.9812581207353848,-0.9992875171184163,0.0016076672133549597,0.9993431393221369,0.03620366412266686,"[0.2306322434630197, 0.37478685083902263, 0.3290774230331705, 0.3274458298571969, 0.3273244773000515, 0.3273138804309947, 0.32731294628169794]"
0,5.0,"[0.11758059995470194, 0.7112138819940594, -0.1368977515597023]",0.3283670252898465,0.9999794626840991,0.984596415490104,-0.9994748023046636,0.001274409587686596,0.9994647079514672,0.03269057111295281,"[0.2306322434630197, 0.37235002484811847, 0.32971499597947157, 0.32845489556220736, 0.32837314488683017, 0.3283670252898465]"
0,0.5,"[0.04953018998513126, -0.866829892793952, -0.616594721237623]",-1.999019315995776e-06,0.238109771276055,-1.7862623904801668e-06,-0.23811398207161252,0.5635224718679385,0.6040586104427678,0.5635207350664224,"[-0.47796480801548125, -0.17019902667505446, -0.061253310348815294, -0.021980871100501592, -0.007863314683969965, -0.0028064191493056556, -0.000999850752250786, -0.00035572297622639876, -0.0001264120717220559, -4.4878899334975055e-05, -1.591963888210775e-05, -5.643012158422038e-06, -1.999019315995776e-06]"
0,0.6875,"[0.04953018998513126, -0.866829892793952, -0.616594721237623]",-5.605372779826645e-06,0.37708517194187036,-6.027624519753475e-06,-0.3770959604356901,0.5365001092557881,0.6514170604594675,0.5364917950079705,"[-0.47796480801548125, -0.22640142306120312, -0.10804994968967756, -0.05115002489258517, -0.024054910495144077, -0.011270551738198928, -0.00527111537385024, -0.002463354393155389, -0.001150910290139658, -0.0005377120254529041, -0.00025124405971164537, -0.00011740731771509028, -5.487191686481818e-05, -2.5648218757815904e-05, -1.198976639667689e-05, -5.605372779826645e-06]"
0,0.875,"[0.04953018998513126, -0.866829892793952, -0.616594721237623]",-1.0588837897544204e-05,0.5333057374259063,-1.4705361714591011e-05,-0.5333227985778843,0.4752505347835866,0.7404683590822002,0.47522998472952976,"[-0.47796480801548125, -0.27542152999758146, -0.15719041805413345, -0.08780387405443187, -0.04833709250572121, -0.026424859131662443, -0.01441337186596714, -0.007862313886242256, -0.004293074633937355, -0.0023470439344913663, -0.001284638791075099, -0.0007038411068025866, -0.0003859408089259553, -0.00021176051886243977, -0.00011624788337457244, -6.383966603643969e-05, -3.506890147867795e-05, -1.9268556717559154e-05, -1.0588837897544204e-05]"
0,1.0625,"[0.04953018998513126, -0.866829892793952, -0.616594721237623]",-9.63682565968682e-06,0.6761980690047642,-1.743296206376171e-05,-0.6762095465196795,0.3709578845368173,0.8513478590787882,0.3709407914235548,"[-0.47796480801548125, -0.316431901072226, -0.20121662929442122, -0.12306788425548061, -0.07382115551307089, -0.04409921931478326, -0.026426095683013795, -0.015914604320050946, -0.009627795011465564, -0.005844725411966086, -0.003556855295892669, -0.0021681568586056446, -0.0013231053980559127, -0.0008080014274242098, -0.0004936668969551805, -0.0003017089140918694, -0.000184428369669735, -0.00011275152686174295, -6.893704271415668e-05, -4.2150790547368366e-05, -2.5773505957375303e-05, -1.5759800637874893e-05, -9.63682565968682e-06]"
0,1.25,"[0.04953018998513126, -0.866829892793952, -0.616594721237623]",-1.6605999873520183e-05,0.7840669073267661,-3.641680032364644e-05,-0.784080308526063,0.2518693134136863,0.9344163030434844,0.25184920402309213,"[-0.47796480801548125, -0.3494260859747423, -0.23585300123007893, -0.15147688155125996, -0.09656310930262117, -0.06247055747202949, -0.04112198562632352, -0.02741117342971533, -0.018410658542828345, -0.012417551254530626, -0.008394231020962076, -0.005681282298987196, -0.0038476134511294204, -0.0026066932088758543, -0.0017663428204758302, -0.0011970450647761737, -0.0008112903154114207, -0.0005498709696580099, -0.0003726980530980306, -0.00025261613242285225, -0.00017122612361752942, -0.0001160599187176592, -7.866774345680987e-05, -5.33227565190734e-05, -3.6143439478479124e-05, -2.449892509659435e-05, -1.6605999873520183e-05]"
